"title","link","year","rating","n_ratings","genre","cert","country","lang","budget","opening_week","runtime"
"The Disaster Artist","http://www.imdb.com/title/tt3521126/?ref_=adv_li_tt",2017,7.4,135537," Biography, Comedy, Drama","15","USA","English",1e+07,1211345,104
"The Discovery","http://www.imdb.com/title/tt5155780/?ref_=adv_li_tt",2017,6.3,29192," Drama, Romance, Sci-Fi, Thriller","15","USA","English",NA,NA,102
"The Divide","http://www.imdb.com/title/tt1535616/?ref_=adv_li_tt",2011,5.8,35181," Drama, Horror, Sci-Fi, Thriller","18","USA,Germany,Canada,France","English",3e+06,NA,112
"The Do-Over","http://www.imdb.com/title/tt4769836/?ref_=adv_li_tt",2016,5.7,39742," Action, Adventure, Comedy, Mystery","15","USA","English",NA,NA,108
"The Domestics","http://www.imdb.com/title/tt5591666/?ref_=adv_li_tt",2018,5.7,8589," Action, Horror, Sci-Fi, Thriller","18","USA","English",10600000,NA,95
"The Double","http://www.imdb.com/title/tt1646980/?ref_=adv_li_tt",2011,5.9,28516," Action, Crime, Drama, Thriller","12","USA,United Arab Emirates","English,Russian,Spanish",13500000,26640,98
"The Double","http://www.imdb.com/title/tt1825157/?ref_=adv_li_tt",2013,6.5,46967," Comedy, Drama, Mystery, Sci-Fi, Thriller","15","UK","English",NA,14646,93
"The Dressmaker","http://www.imdb.com/title/tt2910904/?ref_=adv_li_tt",2015,7.1,52614," Comedy, Drama","12A","Australia","English",NA,185165,119
"The Drop","http://www.imdb.com/title/tt1600196/?ref_=adv_li_tt",2014,7.1,140976," Crime, Drama, Thriller","15","USA","English,Russian",12600000,4104552,106
"The Duel","http://www.imdb.com/title/tt2436682/?ref_=adv_li_tt",2016,5.8,9765," Drama, Western","15","USA","English,Spanish",1e+07,NA,110
"The Duff","http://www.imdb.com/title/tt1666801/?ref_=adv_li_tt",2015,6.5,82478," Comedy, Romance","12A","USA","English,Spanish",8500000,10809149,101
"The Duke of Burgundy","http://www.imdb.com/title/tt2570858/?ref_=adv_li_tt",2014,6.5,11773," Drama, Mystery, Romance, Thriller","18","UK,Hungary","English",1e+06,11902,104
"The Dyatlov Pass Incident","http://www.imdb.com/title/tt1905040/?ref_=adv_li_tt",2013,5.7,22801," Horror, Mystery, Thriller","15","Russia,Finland","English,Russian",NA,NA,100
"The Eagle","http://www.imdb.com/title/tt1034389/?ref_=adv_li_tt",2011,6.2,64862," Action, Adventure, Drama, History, War","12A","UK,USA","English,Scottish Gaelic",2.5e+07,8684464,114
"The East","http://www.imdb.com/title/tt1869716/?ref_=adv_li_tt",2013,6.8,48299," Adventure, Crime, Drama, Thriller","15","UK,USA","English,American Sign Language",6500000,77031,116
"The Edge of Seventeen","http://www.imdb.com/title/tt1878870/?ref_=adv_li_tt",2016,7.3,102355," Comedy, Drama","15","USA,China","English",9e+06,4754215,104
"The Emoji Movie","http://www.imdb.com/title/tt4877122/?ref_=adv_li_tt",2017,3.3,55045," Animation, Adventure, Comedy, Family, Fantasy","U","USA","English,Spanish",5e+07,24531923,86
"The End of the Tour","http://www.imdb.com/title/tt3416744/?ref_=adv_li_tt",2015,7.3,28506," Biography, Drama","15","USA","English",NA,123238,106
"The Endless","http://www.imdb.com/title/tt3986820/?ref_=adv_li_tt",2017,6.5,32246," Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller","15","USA","English",NA,9083,100
"The English Teacher","http://www.imdb.com/title/tt2055765/?ref_=adv_li_tt",2013,5.8,11860," Comedy, Drama","15","USA","English",NA,6001,93
"The Entitled","http://www.imdb.com/title/tt1650535/?ref_=adv_li_tt",2011,6.1,6310," Crime, Thriller","","Canada","English",4500000,NA,91
"The Equalizer","http://www.imdb.com/title/tt0455944/?ref_=adv_li_tt",2014,7.2,329103," Action, Crime, Thriller","15","USA","English,Russian,Spanish",5.5e+07,34137828,132
"The Equalizer 2","http://www.imdb.com/title/tt3766354/?ref_=adv_li_tt",2018,6.7,129581," Action, Crime, Thriller","15","USA","English,French,Turkish,Hebrew,Arabic,Spanish",6.2e+07,36011640,121
"The Escort","http://www.imdb.com/title/tt3793788/?ref_=adv_li_tt",2016,6,11664," Comedy, Drama, Romance","15","USA","English",NA,NA,88
"The Exception","http://www.imdb.com/title/tt4721124/?ref_=adv_li_tt",2016,6.8,10751," Drama, Romance, War","15","UK,USA","English",NA,21351,107
"The Expendables","http://www.imdb.com/title/tt1320253/?ref_=adv_li_tt",2010,6.5,323285," Action, Adventure, Thriller","18","USA,Bulgaria,Spain,Germany","English,Spanish",8e+07,34825135,103
"The Expendables 2","http://www.imdb.com/title/tt1764651/?ref_=adv_li_tt",2012,6.6,290069," Action, Adventure, Thriller","15","USA,Germany,Bulgaria,China","English",1e+08,28591370,103
"The Expendables 3","http://www.imdb.com/title/tt2333784/?ref_=adv_li_tt",2014,6.1,167568," Action, Adventure, Thriller","12A","USA,France,Germany,Bulgaria","English,Romanian,Spanish",9e+07,15879645,126
"The Experiment","http://www.imdb.com/title/tt0997152/?ref_=adv_li_tt",2010,6.4,51523," Drama, Thriller","15","USA","English",21800000,NA,96
"The Extraordinary Journey of the Fakir","http://www.imdb.com/title/tt5371168/?ref_=adv_li_tt",2018,6.9,6165," Adventure, Comedy, Drama","","France,India,Belgium,Singapore,USA","English",NA,NA,92
"The Eyes of My Mother","http://www.imdb.com/title/tt5225338/?ref_=adv_li_tt",2016,6.2,11236," Drama, Horror","15","USA","English,Portuguese",NA,8908,76
"What If","http://www.imdb.com/title/tt1486834/?ref_=adv_li_tt",2013,6.8,70005," Comedy, Romance","15","Canada,Ireland","English",1.1e+07,133898,98
"The Face of Love","http://www.imdb.com/title/tt1839642/?ref_=adv_li_tt",2013,6.2,5129," Drama, Mystery, Romance","12A","USA","English",4e+06,24660,92
"The Factory","http://www.imdb.com/title/tt1132285/?ref_=adv_li_tt",2012,5.8,10516," Crime, Mystery, Thriller","15","France,Canada,USA","English",2.5e+07,NA,104
"The Falling","http://www.imdb.com/title/tt3294200/?ref_=adv_li_tt",2014,5.4,6064," Drama, Mystery, Thriller","15","UK","English",NA,NA,102
"The Family","http://www.imdb.com/title/tt2404311/?ref_=adv_li_tt",2013,6.3,109679," Comedy, Crime, Thriller","15","France,UK,USA","English,French,Italian",3e+07,14034764,111
"The Family Fang","http://www.imdb.com/title/tt2097331/?ref_=adv_li_tt",2015,6.1,7794," Comedy, Drama, Mystery","15","USA","English",NA,14506,105
"The Fanatic","http://www.imdb.com/title/tt7869070/?ref_=adv_li_tt",2019,4.2,6945," Crime, Thriller","18","USA","English",1.8e+07,NA,88
"The Farewell","http://www.imdb.com/title/tt8637428/?ref_=adv_li_tt",2019,7.6,47595," Comedy, Drama","PG","USA,China","Mandarin,English,Japanese,Italian",NA,355662,100
"Fast & Furious 8","http://www.imdb.com/title/tt4630562/?ref_=adv_li_tt",2017,6.7,201649," Action, Adventure, Crime, Thriller","12A","China,USA,Japan","English,Russian,Spanish",2.5e+08,98786705,136
"The Fault in our Stars","http://www.imdb.com/title/tt2582846/?ref_=adv_li_tt",2014,7.7,340391," Drama, Romance","12A","USA","English",1.2e+07,48002523,126
"The Favourite","http://www.imdb.com/title/tt5083738/?ref_=adv_li_tt",2018,7.5,167546," Biography, Comedy, Drama, History","15","Ireland,UK,USA","English",1.5e+07,422410,119
"The Festival","http://www.imdb.com/title/tt7460806/?ref_=adv_li_tt",2018,5.8,5920," Comedy, Music, Romance","15","UK","English",NA,NA,98
"The Fifth Estate","http://www.imdb.com/title/tt1837703/?ref_=adv_li_tt",2013,6.2,38545," Biography, Crime, Drama, Thriller","15","USA,India,Belgium","English,Icelandic,Swahili,Arabic",2.8e+07,1673351,128
"The Fighter","http://www.imdb.com/title/tt0964517/?ref_=adv_li_tt",2010,7.8,336867," Biography, Drama, Sport","15","USA","English",2.5e+07,300010,116
"The Final","http://www.imdb.com/title/tt1390535/?ref_=adv_li_tt",2010,5.4,10353," Drama, Horror, Thriller","18","USA,Sam Houston Middle School, 3033 Country Club Drive West, Irving, Texas, USA","English",1e+06,NA,93
"The Final Girls","http://www.imdb.com/title/tt2118624/?ref_=adv_li_tt",2015,6.6,34178," Comedy, Drama, Fantasy, Horror, Thriller","15","USA,Canada","English",4500000,NA,91
"The Finest Hours","http://www.imdb.com/title/tt2025690/?ref_=adv_li_tt",2016,6.8,61079," Action, Drama, History, Thriller","12A","USA","English",8e+07,10288932,117
"The First Purge","http://www.imdb.com/title/tt6133466/?ref_=adv_li_tt",2018,5.2,53869," Action, Horror, Sci-Fi, Thriller","15","USA","English,French,Spanish",1.3e+07,17374280,97
"The First Time","http://www.imdb.com/title/tt1763303/?ref_=adv_li_tt",2012,6.8,65897," Comedy, Drama, Romance","","USA","English",2e+06,17061,95
"The Five-Year Engagement","http://www.imdb.com/title/tt1195478/?ref_=adv_li_tt",2012,6.2,92550," Comedy, Romance","15","USA,Japan","English,Spanish",3e+07,10610060,124
"The Florida Project","http://www.imdb.com/title/tt5649144/?ref_=adv_li_tt",2017,7.6,92390," Drama","15","USA","English,Spanish,Portuguese",2e+06,157553,111
"The Foreigner","http://www.imdb.com/title/tt1615160/?ref_=adv_li_tt",2017,7,99174," Action, Thriller","15","UK,China,USA,India","English,Mandarin",3.5e+07,13113024,113
"The Forest","http://www.imdb.com/title/tt3387542/?ref_=adv_li_tt",2016,4.8,39762," Horror, Mystery, Thriller","15","USA","English,Japanese",1e+07,12741176,93
"The Forger","http://www.imdb.com/title/tt2376218/?ref_=adv_li_tt",2014,5.8,11825," Crime, Drama, Thriller","15","USA","English,Spanish",1.5e+07,NA,95
"The Founder","http://www.imdb.com/title/tt4276820/?ref_=adv_li_tt",2016,7.2,121393," Biography, Drama","12A","USA,Greece","English,Yiddish",2.5e+07,3404102,115
"The Front Runner","http://www.imdb.com/title/tt7074886/?ref_=adv_li_tt",2018,6.1,10967," Biography, Drama, History","15","Canada,USA","English",NA,51543,113
"The Frozen Ground","http://www.imdb.com/title/tt2005374/?ref_=adv_li_tt",2013,6.4,57436," Crime, Drama, Thriller","15","USA","English,French",27220000,NA,105
"The Fundamentals of Caring","http://www.imdb.com/title/tt2452386/?ref_=adv_li_tt",2016,7.3,56806," Comedy, Drama","15","USA","English",NA,NA,97
"The Future","http://www.imdb.com/title/tt1235170/?ref_=adv_li_tt",2011,6.2,8143," Drama, Fantasy, Romance","12A","France,Germany,USA,UK","English",1e+06,27137,91
"The Gallows","http://www.imdb.com/title/tt2309260/?ref_=adv_li_tt",2015,4.2,19143," Horror, Mystery, Thriller","15","USA","English",1e+05,9808463,81
"The Gambler","http://www.imdb.com/title/tt2039393/?ref_=adv_li_tt",2014,6,65263," Crime, Drama, Thriller","15","USA","English",2.5e+07,9129999,111
"The Gentlemen","http://www.imdb.com/title/tt8367814/?ref_=adv_li_tt",2019,7.8,205159," Action, Comedy, Crime","18","UK,USA","English",2.2e+07,10651884,113
"The Ghazi Attack","http://www.imdb.com/title/tt6299040/?ref_=adv_li_tt",2017,7.6,11690," Action, Thriller, War","12A","India","Hindi,Telugu",NA,NA,116
"The Ghost","http://www.imdb.com/title/tt1139328/?ref_=adv_li_tt",2010,7.2,155266," Crime, Drama, Mystery, Thriller","15","France,Germany,UK","English",4.5e+07,183009,128
"The Giant Mechanical Man","http://www.imdb.com/title/tt1769363/?ref_=adv_li_tt",2012,6.7,9559," Comedy, Drama, Romance","","USA,Poland","English",NA,1789,95
"The Gift","http://www.imdb.com/title/tt4178092/?ref_=adv_li_tt",2015,7,137815," Drama, Mystery, Thriller","15","USA,Australia,China","English",5e+06,11854273,108
"The Girl in the Spider's Web","http://www.imdb.com/title/tt5177088/?ref_=adv_li_tt",2018,6.1,40283," Action, Crime, Drama, Thriller","15","Germany,Sweden,USA","English",4.3e+07,7810112,115
"The Girl on the Train","http://www.imdb.com/title/tt3631112/?ref_=adv_li_tt",2016,6.5,166921," Crime, Drama, Mystery, Thriller","15","USA,India","English,Spanish",4.5e+07,24536265,112
"The Girl with All the Gifts","http://www.imdb.com/title/tt4547056/?ref_=adv_li_tt",2016,6.6,54020," Action, Adventure, Drama, Horror, Sci-Fi, Thriller","15","UK","English",NA,NA,111
"The Girl with the Dragon Tattoo","http://www.imdb.com/title/tt1568346/?ref_=adv_li_tt",2011,7.8,415995," Crime, Drama, Mystery, Thriller","18","USA,Sweden,Norway","English,Swedish",9e+07,12768604,158
"The Giver","http://www.imdb.com/title/tt0435651/?ref_=adv_li_tt",2014,6.5,110977," Drama, Romance, Sci-Fi, Thriller","12A","South Africa,Canada,USA","English",2.5e+07,12305016,97
"The Glass Castle","http://www.imdb.com/title/tt2378507/?ref_=adv_li_tt",2017,7.1,28979," Biography, Drama","12A","USA","English",9e+06,4678548,127
"The Goldfinch","http://www.imdb.com/title/tt3864056/?ref_=adv_li_tt",2019,6.3,15269," Drama","15","USA","English,Ukrainian,German,French",4.5e+07,2679027,149
"The Good Dinosaur","http://www.imdb.com/title/tt1979388/?ref_=adv_li_tt",2015,6.7,100428," Animation, Adventure, Comedy, Drama, Family, Fantasy","PG","USA","English",2e+08,39155217,93
"The Good Doctor","http://www.imdb.com/title/tt1582271/?ref_=adv_li_tt",2011,5.5,6334," Drama, Thriller","15","USA","English",6e+06,3180,91
"The Good Liar","http://www.imdb.com/title/tt5563334/?ref_=adv_li_tt",2019,6.6,23380," Crime, Drama, Mystery, Thriller","15","UK,Germany,USA","English,German,Russian,French,Spanish",1e+07,5605051,109
"The Good Lie","http://www.imdb.com/title/tt2652092/?ref_=adv_li_tt",2014,7.4,26829," Biography, Drama","12A","Kenya,India,USA,Canada,South Africa","English",2e+07,841422,110
"The Good Neighbor","http://www.imdb.com/title/tt2262315/?ref_=adv_li_tt",2016,6.3,15676," Crime, Drama, Horror, Thriller","15","USA","English",NA,NA,98
"The Grand Budapest Hotel","http://www.imdb.com/title/tt2278388/?ref_=adv_li_tt",2014,8.1,696011," Adventure, Comedy, Crime","15","Germany,USA","English,French,German",2.5e+07,811166,99
"The Grand Seduction","http://www.imdb.com/title/tt2319580/?ref_=adv_li_tt",2013,7,15714," Comedy","12A","Canada","English",12700000,41433,113
"The Greasy Strangler","http://www.imdb.com/title/tt4381236/?ref_=adv_li_tt",2016,5.7,6496," Comedy, Horror","18","USA","English",NA,22500,93
"The Great Father","http://www.imdb.com/title/tt5996836/?ref_=adv_li_tt",2017,7.3,6984," Action, Crime, Drama, Mystery, Thriller","15","India","Malayalam",NA,NA,151
"The Great Gatsby","http://www.imdb.com/title/tt1343092/?ref_=adv_li_tt",2013,7.2,471672," Drama, Romance","12A","Australia,USA","English",1.05e+08,50085185,143
"The Great Wall","http://www.imdb.com/title/tt2034800/?ref_=adv_li_tt",2016,5.9,123759," Action, Adventure, Fantasy, Thriller","12A","USA,China,Hong Kong,Australia,Canada","English,Mandarin,Spanish",1.5e+08,18469620,103
"The Greatest Showman","http://www.imdb.com/title/tt1485796/?ref_=adv_li_tt",2017,7.6,231854," Biography, Drama, Musical","PG","USA","English",8.4e+07,8805843,105
"The Green Hornet","http://www.imdb.com/title/tt0990407/?ref_=adv_li_tt",2011,5.8,154395," Action, Comedy, Crime","12A","USA","English,Mandarin",1.2e+08,33526876,119
"The Green Inferno","http://www.imdb.com/title/tt2403021/?ref_=adv_li_tt",2013,5.3,38336," Adventure, Horror","18","USA,Spain","English,Spanish",5e+06,3520626,100
"The Grey","http://www.imdb.com/title/tt1601913/?ref_=adv_li_tt",2011,6.8,238790," Action, Adventure, Drama, Thriller","15","USA","English,Spanish",2.5e+07,19665101,117
"The Grinch","http://www.imdb.com/title/tt2709692/?ref_=adv_li_tt",2018,6.3,46496," Animation, Comedy, Family, Fantasy","U","France,Japan,USA","English",7.5e+07,67572855,85
"Grudge","http://www.imdb.com/title/tt3612126/?ref_=adv_li_tt",2020,4.3,19103," Horror, Mystery","15","USA,Canada","English",1e+07,11404113,94
"The Guard","http://www.imdb.com/title/tt1540133/?ref_=adv_li_tt",2011,7.3,80055," Comedy, Crime, Thriller","15","Ireland","English,Irish",6e+06,76834,96
"The Guernsey Literary and Potato Peel Pie Society","http://www.imdb.com/title/tt1289403/?ref_=adv_li_tt",2018,7.4,33088," Drama, Romance, War","12A","UK,France,USA","English,German,French",NA,NA,124
"The Guest","http://www.imdb.com/title/tt2980592/?ref_=adv_li_tt",2014,6.7,90190," Action, Mystery, Thriller","15","USA,UK","English",5e+06,84527,100
"The Guilt Trip","http://www.imdb.com/title/tt1694020/?ref_=adv_li_tt",2012,5.7,35155," Comedy, Drama","12A","USA","English",4e+07,5290629,95
"The Gunman","http://www.imdb.com/title/tt2515034/?ref_=adv_li_tt",2015,5.8,38599," Action, Crime, Thriller","15","USA,Spain,UK,France","English,Spanish",4e+07,5028702,115
"The Half of It","http://www.imdb.com/title/tt9683478/?ref_=adv_li_tt",2020,6.9,25623," Comedy, Drama, Romance","12","USA","Spanish,English,Mandarin,French,Hindi",NA,NA,104
"The Hallow","http://www.imdb.com/title/tt2474976/?ref_=adv_li_tt",2015,5.7,15245," Fantasy, Horror, Thriller","15","Ireland,UK","English",NA,1559,97
"The Hangover Part II","http://www.imdb.com/title/tt1411697/?ref_=adv_li_tt",2011,6.5,459716," Comedy","15","USA,Thailand","English,Thai",8e+07,85946294,102
"The Hangover Part III","http://www.imdb.com/title/tt1951261/?ref_=adv_li_tt",2013,5.8,290432," Comedy, Crime","15","USA","English,Spanish",1.03e+08,41671198,100
"The Happytime Murders","http://www.imdb.com/title/tt1308728/?ref_=adv_li_tt",2018,5.4,23643," Action, Comedy, Crime, Fantasy, Mystery, Thriller","15","USA,China,Canada","English",4e+07,9532425,91
"Can't Come Out to Play","http://www.imdb.com/title/tt2543336/?ref_=adv_li_tt",2013,6.1,7054," Drama, Mystery, Thriller","15","USA","English",NA,NA,104
"The Hate U Give","http://www.imdb.com/title/tt5580266/?ref_=adv_li_tt",2018,7.4,29625," Crime, Drama","12A","USA","English",2.3e+07,512035,133
"The Hateful Eight","http://www.imdb.com/title/tt3460252/?ref_=adv_li_tt",2015,7.8,506515," Crime, Drama, Mystery, Thriller, Western","18","USA","English,Spanish,French",4.4e+07,4610676,168
"The Haunting in Connecticut 2: Ghosts of Georgia","http://www.imdb.com/title/tt1457765/?ref_=adv_li_tt",2013,5.3,16029," Drama, Horror, Mystery, Thriller","15","USA","English",9e+06,NA,101
"The Healer","http://www.imdb.com/title/tt4356480/?ref_=adv_li_tt",2016,6.3,6123," Comedy, Drama, Family, Romance","","Spain,Canada,USA","English",NA,NA,113
"The Heat","http://www.imdb.com/title/tt2404463/?ref_=adv_li_tt",2013,6.6,161127," Action, Comedy, Crime","15","USA","English,Spanish,Bulgarian",4.3e+07,39115043,117
"The Help","http://www.imdb.com/title/tt1454029/?ref_=adv_li_tt",2011,8,423339," Drama","12A","USA","English",2.5e+07,26044590,146
"The Hero","http://www.imdb.com/title/tt5655222/?ref_=adv_li_tt",2017,6.5,7968," Drama, Romance, Western","15","USA","English",1200000,45317,96
"The Highwaymen","http://www.imdb.com/title/tt1860242/?ref_=adv_li_tt",2019,6.9,71886," Biography, Crime, Drama, Mystery, Thriller","15","USA","English,Spanish",4.9e+07,NA,132
"The Hit List","http://www.imdb.com/title/tt1575694/?ref_=adv_li_tt",2011,5.4,11327," Action, Thriller","15","USA","English",6e+06,NA,90
"The Hitman's Bodyguard","http://www.imdb.com/title/tt1959563/?ref_=adv_li_tt",2017,6.9,183604," Action, Comedy, Crime, Thriller","15","USA,Hong Kong,Bulgaria,Netherlands,Canada,UK,France","English,Russian,French,Japanese,Italian,Dutch,Spanish",3e+07,21384504,118
"The Hobbit: An Unexpected Journey","http://www.imdb.com/title/tt0903624/?ref_=adv_li_tt",2012,7.8,750374," Adventure, Fantasy","12A","New Zealand,USA","English",1.8e+08,84617303,169
"The Hobbit: The Battle of the Five Armies","http://www.imdb.com/title/tt2310332/?ref_=adv_li_tt",2014,7.4,468258," Adventure, Fantasy","12A","New Zealand,USA","English",2.5e+08,54724334,144
"The Hobbit: The Desolation of Smaug","http://www.imdb.com/title/tt1170358/?ref_=adv_li_tt",2013,7.8,594924," Adventure, Fantasy","12A","New Zealand,USA","English",2.25e+08,73645197,161
